dm_sendTime,dm_time,dm_userId,dm_color,dm_mode,dm_fontSize,dm_text
2019-07-27 23:20:42,0:01:16.198000,4fdd4aee,"(231, 0, 18)",1,25,背景音乐luv  letter
2019-07-27 23:20:31,0:00:16.081000,34c5f76b,"(255, 255, 255)",1,25,再来
2019-07-27 23:20:20,0:00:14.201000,9074a5d6,"(255, 255, 255)",1,25,第十遍了。
2019-07-27 23:20:14,0:02:43.300000,3e21c25f,"(255, 255, 255)",1,25,泪目
2019-07-27 23:20:08,0:00:15.902000,5a3bb488,"(255, 255, 255)",1,25,哈哈
2019-07-27 23:20:07,0:02:29.181000,b65d44fc,"(226, 2, 127)",1,25,啊我要哭了
2019-07-27 23:20:07,0:02:41.580000,3e21c25f,"(255, 255, 255)",1,25,l
2019-07-27 23:20:04,0:03:18.466000,7eb8a521,"(254, 3, 2)",5,25,感动
2019-07-27 23:19:37,0:01:57.264000,48391cee,"(255, 255, 255)",1,25,泪目
2019-07-27 23:19:22,0:01:49.321000,b65d44fc,"(226, 2, 127)",1,25,章鱼哥会打击海绵宝宝，但派大星会和他一起做疯狂的事
2019-07-27 23:19:20,0:02:14.011000,9074a5d6,"(255, 255, 255)",1,25,真的很感人。
2019-07-27 23:19:18,0:00:09.469000,1b8a6607,"(255, 255, 255)",1,25,再来一遍
2019-07-27 23:19:14,0:00:42.547000,5d7a5cb5,"(255, 255, 255)",1,25,这BGM犯规
2019-07-27 23:19:13,0:00:28.480000,8e54bbf3,"(254, 241, 2)",1,25,第二遍
2019-07-27 23:19:10,0:00:10.466000,3c69090a,"(255, 255, 255)",1,25,今天刚看了这集耶耶耶耶耶耶耶耶耶耶耶耶耶耶耶耶耶耶耶耶耶耶耶耶
2019-07-27 23:18:56,0:03:31.738000,1b8a6607,"(255, 255, 255)",1,25,派大星活得好，活成了我想要的样子
2019-07-27 23:18:49,0:03:40.960000,a157a34b,"(255, 255, 255)",1,25,看哭了
2019-07-27 23:18:47,0:02:36.497000,34c5f76b,"(255, 255, 255)",1,25,泪目
2019-07-27 23:18:45,0:00:11.645000,3bb275db,"(255, 255, 255)",1,25,泪目
2019-07-27 23:18:33,0:02:51.592000,e255b11d,"(255, 255, 255)",1,25,泪目
2019-07-27 23:18:32,0:03:29.498000,1b8a6607,"(255, 255, 255)",1,25,只有派大星自己一个人初心不改
2019-07-27 23:18:29,0:00:17.181000,22e1573d,"(255, 255, 255)",1,25,再来亿遍
2019-07-27 23:18:11,0:00:37.520000,b5c73890,"(0, 160, 234)",5,25,上海zoo给我站住
2019-07-27 23:18:11,0:02:29.582000,f12ac706,"(255, 255, 255)",1,25,酷
2019-07-27 23:17:59,0:01:08.801000,b65d44fc,"(226, 2, 127)",1,25,好棒哦，换海星色表白
2019-07-27 23:17:48,0:03:06.138000,22074c1e,"(255, 255, 255)",1,25,泪目
2019-07-27 23:17:44,0:02:26.644000,e255b11d,"(255, 255, 255)",1,25,坚持做自己喜欢的事
2019-07-27 23:17:22,0:00:41.561000,87153cdc,"(255, 255, 255)",1,25,第六季第五集别问我怎么知道的
2019-07-27 23:17:21,0:02:39.187000,22074c1e,"(255, 255, 255)",1,25,坚持做自己喜欢的事情
2019-07-27 23:17:05,0:02:32.434000,c9a97f6f,"(255, 255, 255)",5,25,我们都是派大星
2019-07-27 23:17:05,0:03:21.251000,ed03c194,"(255, 255, 255)",1,25,海绵宝宝和派大星啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
2019-07-27 23:17:02,0:00:07.099000,9074a5d6,"(255, 255, 255)",1,25,这首歌差点没把我看哭。
2019-07-27 23:16:54,0:02:06.018000,9df1052e,"(255, 255, 255)",1,25,泪目
2019-07-27 23:16:54,0:00:20.861000,e78dcf0b,"(255, 255, 255)",1,25,泪目
2019-07-27 23:16:49,0:01:50.910000,a157a34b,"(255, 255, 255)",1,25,这个也太强了吧
2019-07-27 23:16:48,0:01:18.157000,3ea0e39f,"(255, 255, 255)",1,25,泪目
2019-07-27 23:16:42,0:02:57.445000,ed03c194,"(255, 255, 255)",1,25,泪目
2019-07-27 23:16:37,0:00:02.422000,2692b874,"(254, 241, 2)",1,25,我忘了看了多少遍
2019-07-27 23:16:34,0:03:03.310000,969b8c,"(255, 255, 255)",1,25,章鱼哥的仇就由我来报
2019-07-27 23:16:26,0:01:54.191000,c9a97f6f,"(255, 255, 255)",5,25,自由自在 没有烦恼
2019-07-27 23:15:56,0:01:04.267000,eba616b3,"(255, 255, 255)",1,25,泪目
2019-07-27 23:15:56,0:01:30.946000,c9a97f6f,"(255, 255, 255)",5,25,泪目
2019-07-27 23:15:53,0:00:10.321000,3755aeda,"(255, 255, 255)",1,25,第八遍
2019-07-27 23:15:50,0:00:45.538000,10dabfc4,"(255, 255, 255)",1,25,啊啊啊啊啊啊啊啊
2019-07-27 23:15:20,0:01:05.520000,5612b0da,"(255, 255, 255)",1,25,天才生来孤独
2019-07-27 23:15:19,0:00:54.096000,c9a97f6f,"(255, 255, 255)",1,25,因为天才生来孤独
2019-07-27 23:15:13,0:00:38.801000,14cb2792,"(255, 255, 255)",1,25,泪目
2019-07-27 23:15:10,0:02:12.969000,e1288dba,"(255, 255, 255)",1,25,我爱派大星
2019-07-27 23:15:01,0:03:28.052000,fac99bbf,"(231, 0, 18)",4,25,最后好像有一句，那是个正常人
2019-07-27 23:14:55,0:00:29.916000,c9a97f6f,"(255, 255, 255)",1,25,再来亿遍
2019-07-27 23:14:45,0:01:56.450000,969b8c,"(255, 255, 255)",1,25,最怕鬼畜动了情
2019-07-27 23:14:31,0:01:23.752000,f1291a53,"(255, 255, 255)",1,25,泪目
2019-07-27 23:14:27,0:00:26.400000,7dc99b8c,"(0, 255, 0)",5,25,最怕鬼畜动了情
2019-07-27 23:14:20,0:03:30.623000,fbc27682,"(255, 255, 255)",1,25,泪目
2019-07-27 23:14:04,0:01:20.407000,e5a3fe5a,"(255, 255, 255)",1,25,感动
2019-07-27 23:13:49,0:00:05.479000,7dc99b8c,"(255, 255, 255)",5,25,为什么是JOJOBGM
2019-07-27 23:13:20,0:02:29.310000,92315eea,"(226, 2, 127)",1,25,泪目
2019-07-27 23:12:55,0:00:49.158000,969b8c,"(255, 255, 255)",1,25,因为天才生来孤独
2019-07-27 23:12:48,0:00:25.198000,c1780aee,"(255, 255, 255)",1,25,泪目
2019-07-27 23:12:47,0:00:16.252000,169eb86b,"(255, 255, 255)",1,25,泪目
2019-07-27 23:12:40,0:01:40.134000,2753d1ac,"(255, 255, 255)",5,25,最怕鬼畜动了情
2019-07-27 23:12:36,0:00:18.318000,c1780aee,"(255, 255, 255)",1,25,佛
2019-07-27 23:12:34,0:00:30.569000,335b79ff,"(255, 255, 255)",1,25,第三遍
2019-07-27 23:12:33,0:01:44.369000,fbc27682,"(255, 255, 255)",1,25,泪目
2019-07-27 23:12:09,0:01:23.201000,250a63d0,"(255, 255, 255)",1,25,泪目
2019-07-27 23:12:03,0:00:18.216000,fb8733aa,"(254, 241, 2)",1,25,你还在等什么呀！快支持黄队啊！
2019-07-27 23:12:00,0:00:30.077000,9b8be49f,"(255, 255, 255)",5,25,艺术就是派大星
2019-07-27 23:11:51,0:00:26.121000,d0d4732,"(255, 255, 255)",1,25,我又来了。
2019-07-27 23:11:50,0:02:55.343000,a94c528b,"(255, 255, 255)",1,25,哭了
2019-07-27 23:11:49,0:00:55.991000,96e25110,"(255, 255, 255)",1,25,眼泪怎么下来了
2019-07-27 23:11:31,0:00:20.439000,9b8be49f,"(255, 255, 255)",1,25,泪目
2019-07-27 23:11:29,0:00:57.989000,fbc27682,"(255, 255, 255)",1,25,因为天才生来孤独
2019-07-27 23:11:23,0:01:27.315000,af061ed9,"(0, 160, 234)",5,25,明日方舟和魔禁
2019-07-27 23:11:21,0:00:12.941000,1f7f0a36,"(255, 255, 255)",1,25,今天第五遍
2019-07-27 23:11:20,0:02:02.758000,15274095,"(254, 241, 2)",1,25,最怕鬼畜动力情
2019-07-27 23:11:01,0:00:34.961000,9271dd0b,"(255, 255, 255)",1,25,。。。。
2019-07-27 23:10:42,0:03:25.769000,6869745c,"(255, 255, 255)",1,25,泪目
2019-07-27 23:10:34,0:03:08.447000,672ed80,"(255, 255, 255)",1,25,注意这是我认为全站最优秀的鬼畜
2019-07-27 23:10:19,0:03:21.707000,fd5087d0,"(255, 255, 255)",5,25,旁边的人都在看钱啊
2019-07-27 23:09:59,0:02:35.155000,7d16d9a1,"(255, 255, 255)",1,25,二刷
2019-07-27 23:09:53,0:02:50.726000,96e25110,"(255, 255, 255)",1,25,哭了，不行了
2019-07-27 23:09:45,0:01:43.620000,cc5404a3,"(255, 255, 255)",1,25,泪目
2019-07-27 23:09:39,0:03:11.758000,57057310,"(255, 255, 255)",1,25,哎
2019-07-27 23:09:32,0:00:21.033000,9b8be49f,"(255, 255, 255)",1,25,泪目
2019-07-27 23:09:28,0:00:16.613000,9b8be49f,"(255, 255, 255)",1,25,泪目
2019-07-27 23:09:23,0:01:59.755000,f80ad809,"(255, 255, 255)",1,25,泪目
2019-07-27 23:09:21,0:00:09.778000,9b8be49f,"(255, 255, 255)",1,25,泪目
2019-07-27 23:09:15,0:00:01.492000,672ed80,"(254, 3, 2)",4,25,注意这是我认为全站最优秀的鬼畜
2019-07-27 23:09:09,0:01:26.305000,5bf1679a,"(255, 255, 255)",1,25,阿能加喵内
2019-07-27 23:09:02,0:00:04.918000,340804a2,"(146, 121, 57)",1,25,哭了哭了，唉
2019-07-27 23:08:30,0:00:00,e55533e7,"(255, 255, 255)",1,25,我又回来了
2019-07-27 23:07:41,0:03:31.299000,2e9ca033,"(226, 2, 127)",5,25,欢乐是如何消失的呢？海绵宝宝
2019-07-27 23:07:21,0:02:27.404000,4bd3a4d1,"(255, 255, 255)",1,25,泪目
2019-07-27 23:07:16,0:03:32.527000,8c6b22cc,"(255, 255, 255)",1,25,泪目
2019-07-27 23:07:07,0:02:55.766000,3eb7b2a5,"(255, 255, 255)",1,25,是不是我没把你照顾好
2019-07-27 23:06:36,0:01:03.390000,f0007e17,"(255, 255, 255)",1,25,泪目
2019-07-27 23:06:25,0:00:27.741000,8ae7ab24,"(255, 255, 255)",1,25,海里的海
2019-07-27 23:06:19,0:02:29.738000,f02698b9,"(155, 155, 155)",4,25,坚持做自己喜欢的事情
2019-07-27 23:06:18,0:02:28.883000,3eb7b2a5,"(255, 255, 255)",1,25,泪目
2019-07-27 23:06:17,0:00:10.130000,c342de55,"(255, 255, 255)",5,25,bgm！！！
2019-07-27 23:05:57,0:00:18.984000,bdfc896c,"(255, 255, 255)",1,25,这是第几集？
2019-07-27 23:05:48,0:03:35.399000,841f1d4d,"(255, 255, 255)",1,25,泪目
2019-07-27 23:05:42,0:01:51.933000,9a74ce0e,"(255, 255, 255)",1,25,泪目
2019-07-27 23:05:39,0:02:27.088000,ce1332f4,"(255, 255, 255)",1,25,坚持做自己喜欢的事情！
2019-07-27 23:05:37,0:00:09.621000,bc9c5434,"(255, 255, 255)",1,25,泪目
2019-07-27 23:05:11,0:02:00.219000,80c50da1,"(255, 255, 255)",1,25,哭辽
2019-07-27 23:05:10,0:02:11.721000,96a5527b,"(255, 255, 255)",1,25,泪目
2019-07-27 23:05:05,0:02:01.806000,8c6b22cc,"(255, 255, 255)",1,25,出不去了
2019-07-27 23:05:01,0:01:18.105000,d49ff48a,"(255, 255, 255)",1,25,蟹蟹
2019-07-27 23:04:41,0:01:02.534000,d49ff48a,"(255, 255, 255)",1,25,痞老板
2019-07-27 23:04:25,0:00:20.838000,fb719977,"(255, 255, 255)",1,25,双重BGM镇魂曲
2019-07-27 23:04:22,0:03:07.565000,b9c75ca0,"(0, 205, 0)",1,25,泪目
2019-07-27 23:04:19,0:00:56.618000,d49ff48a,"(255, 255, 255)",1,25,蟹堡王
2019-07-27 23:04:02,0:03:31.838000,61f5fcce,"(231, 0, 18)",5,25,开头见
2019-07-27 23:03:53,0:00:45.189000,d49ff48a,"(255, 255, 255)",1,25,蟹蟹
2019-07-27 23:03:52,0:01:13.435000,ce1332f4,"(255, 255, 255)",1,25,派大星大智若愚
2019-07-27 23:03:49,0:01:12.488000,8c6b22cc,"(255, 255, 255)",1,25,当所有人都追逐他们想要的东西 只有我的规划是nothing
2019-07-27 23:03:43,0:03:38.473000,61f5fcce,"(254, 241, 2)",5,25,开头见
2019-07-27 23:03:39,0:02:28.058000,c3bc8bd7,"(254, 241, 2)",5,25,一定要啊！！
2019-07-27 23:03:34,0:00:28.978000,d49ff48a,"(255, 255, 255)",1,25,蟹蟹
2019-07-27 23:03:32,0:02:36.078000,b8053bac,"(255, 255, 255)",1,25,泪目
2019-07-27 23:03:27,0:03:12.694000,2127f673,"(255, 255, 255)",1,25,枯辽
2019-07-27 23:03:17,0:00:16.918000,d49ff48a,"(255, 255, 255)",1,25,逮虾户
2019-07-27 23:03:13,0:02:13.938000,c3bc8bd7,"(255, 255, 255)",1,25,哭了。。
2019-07-27 23:03:09,0:01:00.080000,8c6b22cc,"(255, 255, 255)",1,25,因为天才生来孤独
2019-07-27 23:03:00,0:00:50.928000,8c6b22cc,"(255, 255, 255)",1,25,泪目
2019-07-27 23:02:58,0:00:29.315000,ce1332f4,"(255, 255, 255)",1,25,反超绿！
2019-07-27 23:02:52,0:03:33.761000,299df868,"(255, 255, 255)",1,25,泪目
2019-07-27 23:02:46,0:00:03.282000,aa24aa36,"(226, 2, 127)",5,25,最怕鬼畜动了情
2019-07-27 23:02:37,0:01:55.816000,5e439268,"(255, 255, 255)",5,25,自由自在没有烦恼
2019-07-27 23:02:33,0:00:23.122000,324314ce,"(255, 255, 255)",1,25,比奇堡ZOO！
2019-07-27 23:02:31,0:02:34.574000,2127f673,"(255, 255, 255)",1,25,火钳刘明
2019-07-27 23:02:27,0:00:01.342000,aa24aa36,"(231, 0, 18)",5,25,泪目
2019-07-27 23:02:04,0:01:45.285000,2e16aaf0,"(255, 255, 255)",1,25,笑不起来了
2019-07-27 23:02:00,0:02:10.963000,a8138cf3,"(255, 255, 255)",1,25,泪
2019-07-27 23:02:00,0:00:53.126000,c5280b67,"(254, 241, 2)",1,25,叛忍
2019-07-27 23:01:55,0:00:55.849000,abce9c04,"(255, 255, 255)",1,25,泪目
2019-07-27 23:01:54,0:03:36.978000,9bd7e2a,"(255, 255, 255)",1,25,泪目
2019-07-27 23:01:43,0:03:36.782000,47349c8e,"(255, 255, 255)",1,25,哭了
2019-07-27 23:01:41,0:03:23.725000,e4b1965,"(254, 3, 2)",5,25,泪目
2019-07-27 23:01:37,0:01:48.152000,a8138cf3,"(255, 255, 255)",1,25,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
2019-07-27 23:01:11,0:03:27.623000,d49ff48a,"(255, 255, 255)",1,25,蟹蟹
2019-07-27 23:01:10,0:00:06.598000,405d31ef,"(255, 255, 255)",1,25,jojo
2019-07-27 23:00:56,0:00:03.753000,b9c75ca0,"(0, 205, 0)",1,25,精彩
2019-07-27 23:00:53,0:03:15.203000,d49ff48a,"(255, 255, 255)",1,25,蟹蟹
2019-07-27 23:00:44,0:03:09.174000,d49ff48a,"(255, 255, 255)",1,25,蟹蟹
2019-07-27 23:00:42,0:00:01.931000,bcee14c5,"(255, 255, 255)",1,25,最怕鬼畜动了情
2019-07-27 23:00:31,0:01:43.640000,ce1332f4,"(255, 255, 255)",1,25,牛
2019-07-27 23:00:31,0:02:29.367000,b989e88d,"(255, 255, 255)",1,25,太强了
2019-07-27 23:00:12,0:03:32.641000,312af299,"(254, 241, 2)",5,25,欢乐是如何消失的呢海绵宝宝
2019-07-27 23:00:12,0:03:32.571000,a11fc013,"(254, 3, 2)",5,25,想念海绵宝宝的原作者可他离去了感想他给我童年带来欢笑
2019-07-27 23:00:07,0:03:19.666000,c37634e9,"(255, 255, 255)",1,25,感动了
2019-07-27 23:00:03,0:00:32.120000,47df69c,"(255, 255, 255)",1,25,flower dance！
2019-07-27 23:00:01,0:03:02.874000,4b2a3829,"(255, 255, 255)",1,25,泪目
2019-07-27 22:59:45,0:02:50.515000,85c555dd,"(66, 102, 190)",1,25,佛系少年
2019-07-27 22:59:33,0:02:19.127000,d49ff48a,"(255, 255, 255)",1,25,蟹蟹蟹蟹蟹蟹蟹蟹
2019-07-27 22:58:33,0:03:35.504000,775f9fe4,"(255, 255, 0)",1,25,神仙打架
2019-07-27 22:58:31,0:01:52.829000,a151f9eb,"(255, 255, 255)",1,25,泪目
2019-07-27 22:58:06,0:00:54.992000,c1cbb2b2,"(255, 255, 255)",1,25,泪目
2019-07-27 22:58:02,0:00:01.523000,e4b1965,"(254, 3, 2)",5,25,最怕鬼畜动了情
2019-07-27 22:57:58,0:01:19.562000,a151f9eb,"(255, 255, 255)",1,25,火钳刘明
2019-07-27 22:57:43,0:01:04.967000,a151f9eb,"(255, 255, 255)",1,25,泪目
2019-07-27 22:57:33,0:00:17.580000,7bfbe2c,"(255, 255, 255)",1,25,再来一遍 这次黄队就靠你翻盘了
2019-07-27 22:57:27,0:01:56.701000,54fb7220,"(255, 255, 255)",1,25,3个小时前
2019-07-27 22:57:11,0:00:12.699000,e4b1965,"(255, 255, 255)",1,25,泪目
2019-07-27 22:57:05,0:00:24.361000,1f3e2492,"(255, 255, 255)",1,25,难过
2019-07-27 22:57:04,0:02:06.979000,775f9fe4,"(255, 255, 255)",1,25,泪目
2019-07-27 22:57:04,0:00:10.941000,885dadd0,"(255, 255, 255)",1,25,再来一遍
2019-07-27 22:56:59,0:00:34.863000,a151f9eb,"(255, 255, 255)",1,25,黄队冲
2019-07-27 22:56:52,0:00:27.831000,a151f9eb,"(255, 255, 255)",1,25,真NB
2019-07-27 22:56:32,0:01:01.361000,8501ed52,"(255, 255, 255)",1,25,哭的稀里哗啦 小时候最喜欢派大星
2019-07-27 22:56:02,0:02:15.741000,f410a4b3,"(255, 255, 255)",1,25,就怕鬼畜动了情
2019-07-27 22:55:49,0:00:06.843000,e9ad6b25,"(255, 255, 0)",1,25,这里JOJO。。。
2019-07-27 22:55:47,0:01:21.714000,26a211e8,"(255, 255, 255)",1,25,泪目
2019-07-27 22:55:31,0:01:11.681000,98a93369,"(231, 0, 18)",1,25,nothingi
2019-07-27 22:55:07,0:01:11.793000,710c072f,"(255, 255, 255)",1,25,求bgm
2019-07-27 22:54:42,0:00:06.389000,906256ed,"(255, 255, 255)",1,25,善
2019-07-27 22:54:40,0:03:33.012000,8f1455c3,"(255, 255, 255)",1,25,欢乐是如何消失的呢
2019-07-27 22:54:07,0:02:07.814000,6c46a102,"(255, 255, 255)",1,25,这币留之何用
2019-07-27 22:54:07,0:02:27.618000,6a6dc39a,"(226, 2, 127)",4,25,坚持做自己喜欢的事
2019-07-27 22:54:02,0:00:03.655000,e9ad6b25,"(255, 255, 255)",1,25,为什么是JOJO
2019-07-27 22:53:36,0:02:32.101000,559a9554,"(255, 255, 255)",1,25,海绵宝宝越来越圆滑，看到这里忍不住哭出来了
2019-07-27 22:53:21,0:01:14.136000,eb215061,"(255, 255, 255)",1,25,泪目
2019-07-27 22:53:19,0:02:40.047000,a98fea4c,"(255, 255, 255)",1,25,完了，哭辽
2019-07-27 22:53:08,0:02:27.118000,474a726a,"(254, 241, 2)",1,25,坚持做喜欢的事情
2019-07-27 22:52:58,0:01:22.278000,374d147,"(255, 255, 255)",1,25,泪目
2019-07-27 22:52:47,0:00:29.831000,7ad3f982,"(255, 255, 255)",1,25,棘皮动物
2019-07-27 22:52:46,0:00:07.428000,9f61e96b,"(255, 255, 255)",1,25,帅
2019-07-27 22:52:45,0:03:40.575000,e4b1965,"(255, 255, 255)",1,25,泪目
2019-07-27 22:52:41,0:02:46.158000,37518036,"(255, 255, 255)",1,25,泪目
2019-07-27 22:52:37,0:03:32.399000,32dc4f8d,"(255, 255, 255)",1,25,牛逼
2019-07-27 22:52:35,0:02:39.550000,5bdfc235,"(231, 0, 18)",5,25,海绵宝宝，你是不是生病啦
2019-07-27 22:52:20,0:00:46.603000,cb8cacc0,"(255, 255, 255)",1,25,因为天才生来孤独
2019-07-27 22:52:14,0:02:48.089000,181750ef,"(240, 171, 42)",1,25,是不是我没能把你照顾好
2019-07-27 22:52:07,0:00:08.839000,29faf27,"(255, 255, 255)",1,25,最怕鬼畜动了情
2019-07-27 22:52:00,0:02:16.270000,c6d4592d,"(254, 241, 2)",5,25,开始出人头地双收名利
2019-07-27 22:51:56,0:02:07.438000,37518036,"(255, 255, 255)",1,25,泪目
2019-07-27 22:51:53,0:00:01.519000,339db1ad,"(255, 255, 255)",1,25,超绝！！！这几天最绝的
2019-07-27 22:51:42,0:01:56.830000,7228c611,"(255, 255, 255)",1,25,求bgm
2019-07-27 22:51:32,0:00:53.268000,a98fea4c,"(255, 255, 255)",1,25,完了，中毒了
2019-07-27 22:51:14,0:02:00.463000,ae05c4d6,"(255, 255, 255)",1,25,泪目
2019-07-27 22:51:07,0:02:01.009000,43a328a8,"(255, 255, 255)",1,25,泪目
2019-07-27 22:51:07,0:02:02.958000,181750ef,"(240, 171, 42)",1,25,好卑微
2019-07-27 22:51:05,0:00:08.966000,6edf3cb9,"(255, 255, 255)",1,25,jo等了
2019-07-27 22:51:03,0:02:06.801000,48a1bb92,"(254, 241, 2)",1,25,黄色牛逼
2019-07-27 22:50:38,0:00:07.523000,87a10789,"(255, 255, 255)",1,25,BGM犯规了以后午休醒来满脑子都要是派大星了（BGM是学校午休下课铃(*꒦ິ⌓꒦ີ)）
2019-07-27 22:50:21,0:01:23.298000,181750ef,"(240, 171, 42)",1,25,泪目
2019-07-27 22:49:57,0:00:09.882000,ac32324,"(255, 255, 255)",1,25,泪目
2019-07-27 22:49:51,0:00:12.664000,df44f18d,"(255, 255, 255)",1,25,这期黄队真的好
2019-07-27 22:49:31,0:02:57.723000,2f9a7f32,"(231, 0, 18)",1,25,感动
2019-07-27 22:49:21,0:01:37.595000,4bdf6df2,"(255, 255, 255)",1,25,泪目
2019-07-27 22:49:09,0:03:16.999000,ade58e21,"(254, 241, 2)",1,25,格温的作品一如既往的好
2019-07-27 22:49:01,0:02:32.968000,880006d3,"(255, 255, 255)",1,25,必须
2019-07-27 22:48:58,0:02:59.358000,77575919,"(255, 255, 255)",1,25,泪目
2019-07-27 22:48:53,0:02:07.570000,5297fb8a,"(255, 255, 255)",1,25,流泪
2019-07-27 22:48:52,0:00:02.658000,181750ef,"(255, 255, 255)",1,25,再来亿遍
2019-07-27 22:48:47,0:01:51.625000,3db47011,"(255, 255, 255)",1,25,泪目
2019-07-27 22:48:34,0:03:29.810000,22a04401,"(255, 255, 255)",1,25,泪目
2019-07-27 22:47:58,0:01:37.061000,880006d3,"(255, 255, 255)",1,25,泪目
2019-07-27 22:47:47,0:03:18.027000,99fec670,"(255, 255, 255)",5,25,他只是羡慕我
2019-07-27 22:47:35,0:00:01.441000,aab826fa,"(255, 255, 255)",1,25,黄队不容易啊，要追平了
2019-07-27 22:47:05,0:00:57.864000,9dbb8b31,"(255, 255, 255)",1,25,大爱！！
2019-07-27 22:46:36,0:02:11.078000,6e7b67b9,"(255, 255, 255)",1,25,真的哭了，啊啊啊啊啊啊啊啊啊
2019-07-27 22:46:33,0:03:31.751000,d59f6c73,"(132, 192, 203)",5,25,泪目
2019-07-27 22:46:29,0:03:31.751000,d59f6c73,"(104, 58, 123)",5,25,泪目
2019-07-27 22:46:29,0:03:35.661000,dc87d522,"(255, 255, 255)",5,25,欢乐是如何消失的呢，海绵宝宝
2019-07-27 22:46:24,0:03:31.751000,d59f6c73,"(240, 171, 42)",5,25,泪目
2019-07-27 22:46:19,0:00:20.820000,880006d3,"(255, 255, 255)",1,25,10000000遍了
2019-07-27 22:46:18,0:03:31.751000,d59f6c73,"(0, 46, 114)",5,25,泪目
2019-07-27 22:46:15,0:01:59.241000,5c840276,"(255, 255, 255)",1,25,泪崩
2019-07-27 22:46:14,0:03:31.751000,d59f6c73,"(144, 195, 32)",5,25,泪目
2019-07-27 22:46:10,0:03:31.751000,d59f6c73,"(226, 2, 127)",5,25,泪目
2019-07-27 22:46:05,0:03:31.751000,d59f6c73,"(0, 160, 234)",5,25,泪目
2019-07-27 22:46:01,0:03:31.751000,d59f6c73,"(0, 152, 67)",5,25,泪目
2019-07-27 22:45:56,0:03:31.751000,d59f6c73,"(254, 241, 2)",5,25,泪目
2019-07-27 22:45:55,0:01:36.760000,4f3994ad,"(255, 255, 255)",1,25,别说了，收下我的膝盖
2019-07-27 22:45:52,0:03:31.751000,d59f6c73,"(231, 0, 18)",5,25,泪目
2019-07-27 22:45:46,0:03:30.331000,d59f6c73,"(231, 0, 18)",5,25,泪目
2019-07-27 22:45:40,0:00:23.805000,ce7d511b,"(255, 255, 255)",1,25,花之舞啊啊啊啊鬼畜老粉的回忆啊
2019-07-27 22:45:25,0:03:40.413000,9a613e9f,"(255, 255, 255)",1,25,哇 天呐
2019-07-27 22:45:04,0:02:30.972000,8bcd91ee,"(255, 255, 255)",1,25,坚持做自己喜欢的事情
2019-07-27 22:45:01,0:00:06.777000,6f2f18cc,"(255, 255, 255)",1,25,1
2019-07-27 22:44:47,0:01:27.552000,3b7cde80,"(255, 255, 255)",1,25,泪目
2019-07-27 22:44:30,0:00:05.478000,c6d4592d,"(254, 241, 2)",5,25,对不起，立场坚定
2019-07-27 22:44:23,0:01:26.113000,d19d863a,"(255, 255, 255)",5,25,方舟和魔禁
2019-07-27 22:44:22,0:01:05.602000,48a96922,"(255, 255, 255)",1,25,泪目
2019-07-27 22:44:20,0:01:01.896000,791bb0a1,"(254, 241, 2)",1,25,因为天才生来孤独
2019-07-27 22:43:57,0:01:33.734000,8bcd91ee,"(255, 255, 255)",1,25,泪目
2019-07-27 22:43:51,0:00:21.510000,48a1bb92,"(255, 255, 255)",1,25,第四遍
2019-07-27 22:43:35,0:01:07.681000,3a95b603,"(255, 255, 255)",1,25,硬币你的了
2019-07-27 22:43:28,0:03:03.861000,b8494a4e,"(255, 255, 255)",1,25,泪目
2019-07-27 22:43:19,0:03:00.541000,b8494a4e,"(255, 255, 255)",1,25,leimue
2019-07-27 22:42:57,0:00:57.032000,c6159d71,"(255, 255, 255)",1,25,泪目
2019-07-27 22:42:43,0:03:34.541000,6b3607d5,"(240, 171, 42)",5,25,从此海绵宝宝和派大星成为了永远的朋友
2019-07-27 22:42:39,0:00:43.604000,8bcd91ee,"(255, 255, 255)",1,25,泪目
2019-07-27 22:42:17,0:02:06.841000,7fc73447,"(255, 255, 255)",1,25,泪目
2019-07-27 22:42:11,0:00:32.903000,17cab801,"(255, 255, 0)",1,25,往往说别人的是因为自己的迷茫
2019-07-27 22:41:53,0:00:36.705000,bc00cac3,"(255, 255, 255)",1,25,这么用心的作品传送门投票了
2019-07-27 22:41:47,0:01:12.224000,e9cfe18e,"(255, 255, 255)",1,25,因为天才生来孤独
2019-07-27 22:41:39,0:00:02.598000,aab826fa,"(254, 241, 2)",4,25,最怕鬼畜动了情
2019-07-27 22:41:33,0:01:09.840000,b9ba6f3,"(255, 255, 255)",1,25,满天都是派大星
2019-07-27 22:41:32,0:00:29.557000,fe9946c5,"(255, 255, 255)",1,25,棘皮动物
